CPSC,1010,020,Computer Science I,46%,24%,13%,8%,1%,0%,0%,7%,0%,"Kittelstad, Catherine Ann"
CPSC,1020,010,Computer Science II,21%,33%,19%,12%,5%,0%,0%,10%,0%,"Patrick, Ryan Stewart"
CPSC,1020,020,Computer Science II,36%,26%,21%,6%,6%,0%,0%,6%,0%,"Patrick, Ryan Stewart"
CPSC,1050,010,Intro to Programming in Python,38%,27%,7%,0%,17%,0%,0%,12%,0%,"Adkins-Daniel, Alexandra Mariana"
CPSC,1050,020,Intro to Programming in Python,45%,28%,0%,2%,12%,0%,0%,13%,0%,"Adkins-Daniel, Alexandra Mariana"
CPSC,1050,030,Intro to Programming in Python,54%,22%,5%,5%,3%,0%,0%,11%,0%,"Adkins-Daniel, Alexandra Mariana"
CPSC,1070,010,Programming Methodology,33%,29%,9%,2%,6%,0%,0%,21%,0%,"Plaue, Christopher M"
CPSC,1110,001,Intro to Programming in C,42%,32%,11%,10%,1%,0%,0%,4%,0%,"Kittelstad, Catherine Ann"
CPSC,1210,001,Computational Thinking,13%,32%,21%,9%,18%,0%,0%,7%,0%,"Ransom, Timothy"
CPSC,1900,002,Teaching Assist Fundamentals,0%,0%,0%,0%,0%,100%,0%,0%,0%,"Plaue, Christopher M"
CPSC,2070,001,Discrete Structures,54%,26%,13%,0%,2%,0%,0%,2%,2%,"Widman, Nicolas Benjamin"
CPSC,2070,002,Discrete Structures,59%,28%,9%,0%,0%,0%,0%,4%,0%,"Widman, Nicolas Benjamin"
CPSC,2070,003,Discrete Structures,46%,35%,17%,2%,0%,0%,0%,0%,0%,"Widman, Nicolas Benjamin"
CPSC,2070,004,Discrete Structures,54%,33%,11%,2%,0%,0%,0%,0%,0%,"Widman, Nicolas Benjamin"
CPSC,2070,005,Discrete Structures,9%,64%,18%,0%,0%,0%,0%,9%,0%,"Widman, Nicolas Benjamin"
CPSC,2120,001,Algs/Data Structures,57%,28%,8%,2%,2%,0%,0%,5%,0%,"Xu, Ran"
CPSC,2120,002,Algs/Data Structures,72%,15%,7%,0%,4%,0%,0%,1%,0%,"Widman, Nicolas Benjamin"
CPSC,2120,003,Algs/Data Structures,64%,25%,4%,0%,1%,0%,0%,6%,0%,"Widman, Nicolas Benjamin"
CPSC,2150,001,Software Dev Foundations,46%,40%,9%,0%,2%,0%,0%,3%,0%,"Re, Matthew Joseph"
CPSC,2150,002,Software Dev Foundations,58%,27%,11%,3%,2%,0%,0%,0%,0%,"Re, Matthew Joseph"
CPSC,2150,003,Software Dev Foundations,40%,45%,9%,3%,3%,0%,0%,0%,0%,"Re, Matthew Joseph"
CPSC,2200,010,Problem Solving w/ Office Apps,76%,14%,3%,1%,3%,0%,0%,3%,0%,"Lowe, Rose M"
CPSC,2310,001,Intro Computer Org,23%,36%,17%,3%,13%,0%,0%,8%,0%,"Feaster, Yvon H."
CPSC,2310,002,Intro Computer Org,42%,26%,17%,5%,5%,0%,0%,5%,0%,"Feaster, Yvon H."
CPSC,2910,001,Sem in Professional Issues I,77%,15%,4%,0%,4%,0%,0%,0%,0%,"Russell, Carrie Lynn"
CPSC,2920,001,"Computing, Ethics & Society",74%,19%,4%,0%,2%,0%,0%,1%,0%,"Shue, Mitch"
CPSC,3120,001,Design Analysis of Algorithms,39%,18%,14%,6%,4%,0%,0%,18%,0%,"Patrick, Ryan Stewart"
CPSC,3120,002,Design Analysis of Algorithms,68%,23%,3%,2%,2%,0%,0%,2%,0%,"Xu, Ran"
CPSC,3220,001,Intro to Operating Systems,16%,19%,19%,3%,16%,0%,0%,27%,0%,"Sorber, Jacob M"
CPSC,3220,002,Intro to Operating Systems,50%,29%,6%,3%,3%,0%,0%,9%,0%,"Ge, Rong"
CPSC,3220,003,Intro to Operating Systems,22%,33%,38%,5%,2%,0%,0%,0%,0%,"Smotherman, Mark K"
CPSC,3300,001,Computer Systems Org,59%,20%,8%,9%,2%,0%,0%,3%,0%,"Smotherman, Mark K"
CPSC,3500,001,Foundations of Computer Sci,23%,46%,31%,0%,0%,0%,0%,0%,0%,"Goddard, Wayne D"
CPSC,3520,001,Programming Systems,57%,33%,3%,1%,3%,0%,0%,3%,0%,"Ligon, Walter B"
CPSC,3600,002,Network Programming,19%,31%,33%,8%,6%,0%,0%,3%,0%,"Drachova, Svetlana V"
CPSC,3720,002,Software Engineering,68%,28%,4%,0%,0%,0%,0%,0%,0%,"Taylor, Constance Louise"
CPSC,3720,003,Software Engineering,45%,43%,10%,0%,0%,0%,0%,2%,0%,"Wooster, Edgar Daniels"
CPSC,3750,003,Web Application Development,44%,36%,13%,0%,4%,0%,0%,2%,0%,"Wooster, Edgar Daniels"
CPSC,3990,002,Automotive Security & Privacy,86%,0%,0%,0%,0%,0%,0%,14%,0%,"Pese, Mert"
CPSC,4030,001,Data Visualization,38%,34%,17%,3%,7%,0%,0%,0%,0%,"Iuricich, Federico"
CPSC,4050,001,Computer Graphics,40%,40%,20%,0%,0%,0%,0%,0%,0%,"Dhillon, Daljit Singh"
CPSC,4110,001,Virtual Reality Systems,91%,5%,5%,0%,0%,0%,0%,0%,0%,"Robb, Andrew C"
CPSC,4140,001,Human and Computer Interaction,88%,12%,0%,0%,0%,0%,0%,0%,0%,"Babu, Sabarish Venkat"
CPSC,4180,001,Usable Privacy and Security,38%,62%,0%,0%,0%,0%,0%,0%,0%,"Caine, Kelly E"
CPSC,4200,001,Computer Security Principles,74%,19%,3%,3%,0%,0%,0%,0%,0%,"Cheng, Long"
CPSC,4240,001,System Admin and Security,25%,38%,25%,0%,8%,0%,0%,4%,0%,"Drachova, Svetlana V"
CPSC,4300,001,Applied Data Science,67%,27%,0%,0%,0%,0%,0%,7%,0%,"Hubig, Nina Christine"
CPSC,4420,001,Artificial Intelligence,58%,15%,8%,0%,4%,0%,0%,15%,0%,"Razi, Abolfazl"
CPSC,4430,001,Machine Learning: Impl & Eval,80%,20%,0%,0%,0%,0%,0%,0%,0%,"Li, Nianyi"
CPSC,4440,001,Cloud Computing Architecture,23%,73%,0%,0%,0%,0%,0%,5%,0%,"Van Scoy, Roger Larry"
CPSC,4440,002,Cloud Computing Architecture,67%,23%,7%,0%,0%,0%,0%,3%,0%,"Shue, Mitch"
CPSC,4620,001,Database Management Systems,26%,55%,19%,0%,0%,0%,0%,0%,0%,"Van Scoy, Roger Larry"
CPSC,4620,002,Database Management Systems,46%,26%,29%,0%,0%,0%,0%,0%,0%,"Taylor, Constance Louise"
CPSC,4820,002,Special Topics: Game Design,93%,7%,0%,0%,0%,0%,0%,0%,0%,"Freeman, Guo"
CPSC,4910,001,Senior Computing Practicum,33%,50%,17%,0%,0%,0%,0%,0%,0%,"Van Scoy, Roger Larry"
CPSC,4910,005,Senior Computing Practicum,76%,21%,3%,0%,0%,0%,0%,0%,0%,"Russell, Carrie Lynn"
CPSC,6030,001,Data Visualization,59%,30%,11%,0%,0%,0%,0%,0%,0%,"Iuricich, Federico"
CPSC,6040,001,Cptr Graphics Image,40%,40%,0%,0%,0%,0%,0%,20%,0%,"Tessendorf, Jerry A."
CPSC,6050,001,Computer Graphics,57%,29%,14%,0%,0%,0%,0%,0%,0%,"Dhillon, Daljit Singh"
CPSC,6180,001,Usable Privacy and Security,30%,60%,10%,0%,0%,0%,0%,0%,0%,"Caine, Kelly E"
CPSC,6200,001,Computer Security Principles,89%,5%,5%,0%,0%,0%,0%,0%,0%,"Cheng, Long"
CPSC,6240,001,System Admin and Security,12%,24%,18%,0%,47%,0%,0%,0%,0%,"Drachova, Svetlana V"
CPSC,6420,001,Artificial Intelligence,63%,13%,0%,0%,0%,0%,0%,6%,19%,"Razi, Abolfazl"
CPSC,6430,001,Machine Learning: Impl & Eval,95%,5%,0%,0%,0%,0%,0%,0%,0%,"Li, Nianyi"
CPSC,6440,001,Cloud Computing Architecture,84%,16%,0%,0%,0%,0%,0%,0%,0%,"Van Scoy, Roger Larry"
CPSC,6620,001,Database Management Systems,48%,48%,3%,0%,0%,0%,0%,0%,0%,"Van Scoy, Roger Larry"
CPSC,6620,002,Database Management Systems,57%,43%,0%,0%,0%,0%,0%,0%,0%,"Taylor, Constance Louise"
CPSC,6770,001,Distributed/Cluster Computing,82%,9%,9%,0%,0%,0%,0%,0%,0%,"Ngo, Linh Bao"
CPSC,6810,001,MSCS Ready: Module 1,79%,18%,0%,0%,0%,0%,0%,4%,0%,"Kraemer, Eileen Theresa"
CPSC,6810,002,MSCS Ready: Module 2,75%,13%,3%,0%,6%,0%,0%,3%,0%,"Kraemer, Eileen Theresa"
CPSC,6820,002,Special Topics: Game Design,71%,29%,0%,0%,0%,0%,0%,0%,0%,"Freeman, Guo"
CPSC,8200,001,Parallel Architechture,83%,13%,0%,0%,0%,0%,0%,4%,0%,"Ge, Rong"
CPSC,8420,001,Advanced Machine Learning,72%,17%,3%,0%,0%,0%,0%,7%,0%,"Liu, Kai"
CPSC,8470,001,Intro to Information Retrieval,77%,21%,3%,0%,0%,0%,0%,0%,0%,"Luo, Feng"
CPSC,8580,001,Security in Emerging Systems,43%,57%,0%,0%,0%,0%,0%,0%,0%,"Pese, Mert"
CPSC,8710,001,Found. of Software Engineering,96%,0%,3%,0%,1%,0%,0%,0%,0%,"Rodeghero, Paige Anne"
CPSC,8810,001,Deep Learning in Comp Vision,93%,7%,0%,0%,0%,0%,0%,0%,0%,"Li, Nianyi"
CPSC,8880,026,Directed Projects,0%,0%,0%,0%,0%,100%,0%,0%,0%,"Razi, Abolfazl"
CPSC,9500,002,Sel Topics: SOC Seminar,0%,0%,0%,0%,0%,100%,0%,0%,0%,"Li, Nianyi"
CPSC,9500,005,New PhD Seminar,0%,0%,0%,0%,0%,100%,0%,0%,0%,"Iuricich, Federico"
CPSC,9910,005,Doctoral Dissertation Research,0%,0%,0%,0%,0%,100%,0%,0%,0%,"Cheng, Long"
CPSC,9910,011,Doctoral Dissertation Research,0%,0%,0%,0%,0%,100%,0%,0%,0%,"Ge, Rong"
CPSC,9910,022,Doctoral Dissertation Research,0%,0%,0%,0%,0%,100%,0%,0%,0%,"Luo, Feng"
CRP,2010,001,"Cities, Technology and Society",24%,39%,15%,0%,6%,0%,0%,6%,9%,"Morris, Eric A"
CRP,4010,001,Intro to City & Regional Plan,83%,10%,7%,0%,0%,0%,0%,0%,0%,"Gaber, John Albert"
CRP,8020,001,Place Making for the Built Env,80%,20%,0%,0%,0%,0%,0%,0%,0%,"Ford, Daniel J"
CRP,8030,001,Quantitative Analysis,79%,21%,0%,0%,0%,0%,0%,0%,0%,"Stall, Russell Hampton"
CRP,8040,001,Intro to GIS for Plan & Policy,60%,40%,0%,0%,0%,0%,0%,0%,0%,"Bolick, Madeleine McMillan"
CRP,8050,001,Planning Theory and History,56%,28%,11%,0%,6%,0%,0%,0%,0%,"Dyckman, Caitlin"
CRP,8070,001,Professional Studio,50%,50%,0%,0%,0%,0%,0%,0%,0%,"Benedict, Robert Creighton"
CRP,8080,001,Land Use and Compreh Planning,70%,30%,0%,0%,0%,0%,0%,0%,0%,"Ramos Santiago, Luis E"
CSM,1000,001,Intro to Construct,61%,33%,0%,3%,0%,0%,0%,3%,0%,"Waugaman, Gretchen E"
CSM,2010,001,Structures,79%,21%,0%,0%,0%,0%,0%,0%,0%,"Jackson, Nathaniel M"
CSM,2030,001,Mats/Mthds: Wood Construction,90%,10%,0%,0%,0%,0%,0%,0%,0%,"Boulding, Alastair Wright"
CSM,2030,401,Mats/Mthds: Wood Construction,45%,48%,0%,0%,0%,0%,0%,7%,0%,"Townsend, Craig N"
CSM,2040,401,Cont Documents,86%,14%,0%,0%,0%,0%,0%,0%,0%,"Sharma, Harnish"
CSM,2050,001,Mats/Mthds: Concrete/Steel Con,75%,25%,0%,0%,0%,0%,0%,0%,0%,"Bingenheimer, Kirk Alan"
CSM,2050,401,Mats/Mthds: Concrete/Steel Con,60%,40%,0%,0%,0%,0%,0%,0%,0%,"Townsend, Craig N"
CSM,2060,002,Construction Science Workshop,87%,7%,7%,0%,0%,0%,0%,0%,0%,"Gauthier, Richard William"
CSM,2060,401,Construction Science Workshop,69%,15%,8%,0%,0%,0%,0%,8%,0%,"Gauthier, Richard William"
CSM,2070,001,Construction Industry Seminar,76%,18%,6%,0%,0%,0%,0%,0%,0%,"Armstrong, Leslie L"
CSM,3040,001,Environmental Systems I,83%,8%,8%,0%,0%,0%,0%,0%,0%,"Boulding, Alastair Wright"
CSM,3040,401,Environmental Systems I,81%,14%,5%,0%,0%,0%,0%,0%,0%,"Boulding, Alastair Wright"
CSM,3050,001,Environmental Systems II,18%,73%,9%,0%,0%,0%,0%,0%,0%,"Burgett, Joseph Michael"
CSM,3060,001,Emerging Tech in Construction,50%,38%,13%,0%,0%,0%,0%,0%,0%,"Yoon, Jonghan"
CSM,3060,401,Emerging Tech in Construction,56%,22%,17%,0%,0%,0%,0%,6%,0%,"Yoon, Jonghan"
CSM,3070,401,Sustainable Construction,50%,36%,9%,0%,0%,0%,0%,5%,0%,"Sharma, Harnish"
CSM,3510,001,Construction Estimating I,39%,57%,4%,0%,0%,0%,0%,0%,0%,"Mousavi Rizi, Seyed Ehsan"
CSM,3520,401,Const Scheduling,82%,18%,0%,0%,0%,0%,0%,0%,0%,"Townsend, Craig N"
CSM,3530,001,Const Estimating II,86%,14%,0%,0%,0%,0%,0%,0%,0%,"Boulding, Alastair Wright"
CSM,4110,401,Safety in Bldg Const,62%,29%,10%,0%,0%,0%,0%,0%,0%,"Corley, Nicholas L"
CSM,4210,001,Applied Drone Use in Built Env,77%,13%,2%,0%,6%,0%,0%,2%,0%,"Burgett, Joseph Michael"
CSM,4500,401,Construction Internship,56%,32%,12%,0%,0%,0%,0%,0%,0%,"Waugaman, Gretchen E"
CSM,4530,001,Construction Project Mgmt,40%,47%,13%,0%,0%,0%,0%,0%,0%,"Malone, Bryan W"
CSM,4530,401,Construction Project Mgmt,68%,26%,6%,0%,0%,0%,0%,0%,0%,"Malone, Bryan W"
CSM,4610,001,Const Econ Seminar,63%,33%,4%,0%,0%,0%,0%,0%,0%,"Nove-Josserand, Catherine Jackson"
CSM,4610,401,Const Econ Seminar,28%,50%,11%,11%,0%,0%,0%,0%,0%,"Nove-Josserand, Catherine Jackson"
CSM,6310,001,Residential Constr Practices,73%,18%,9%,0%,0%,0%,0%,0%,0%,"Lucas, Jason D"
CSM,6410,401,Principles of Roofing II,79%,21%,0%,0%,0%,0%,0%,0%,0%,"Gajjar, Dhaval R"
CSM,8690,401,Advanced Drone Mapping & Model,85%,6%,0%,0%,6%,0%,0%,3%,0%,"Burgett, Joseph Michael"
CSM,8900,005,Directed Studies,67%,33%,0%,0%,0%,0%,0%,0%,0%,"Lucas, Jason D"
CU,1000,001,Clemson Connect,0%,0%,0%,0%,0%,90%,10%,0%,0%,"Whorton, Susan S"
CU,1000,002,Clemson Connect,0%,0%,0%,0%,0%,86%,14%,0%,0%,"Whorton, Susan S"
CU,1000,003,Clemson Connect,0%,0%,0%,0%,0%,81%,19%,0%,0%,"Whorton, Susan S"
CU,1000,004,Clemson Connect,0%,0%,0%,0%,0%,78%,22%,0%,0%,"Whorton, Susan S"
CU,1000,005,Clemson Connect,0%,0%,0%,0%,0%,73%,26%,1%,0%,"Whorton, Susan S"
CU,1000,006,Clemson Connect,0%,0%,0%,0%,0%,73%,26%,1%,0%,"Whorton, Susan S"
CU,1000,007,Clemson Connect,0%,0%,0%,0%,0%,79%,21%,0%,0%,"Whorton, Susan S"
CU,1000,008,Clemson Connect,0%,0%,0%,0%,0%,79%,20%,1%,0%,"Whorton, Susan S"
CU,1000,009,Clemson Connect,0%,0%,0%,0%,0%,74%,26%,0%,0%,"Whorton, Susan S"
CU,1000,010,Clemson Connect,0%,0%,0%,0%,0%,76%,23%,2%,0%,"Whorton, Susan S"
CU,1000,011,Clemson Connect,0%,0%,0%,0%,0%,72%,28%,0%,0%,"Whorton, Susan S"
CU,1000,012,Clemson Connect,0%,0%,0%,0%,0%,70%,28%,2%,0%,"Whorton, Susan S"
CU,1000,013,Clemson Connect,0%,0%,0%,0%,0%,64%,36%,0%,0%,"Whorton, Susan S"
CU,1000,014,Clemson Connect,0%,0%,0%,0%,0%,65%,35%,0%,0%,"Whorton, Susan S"
CU,1000,015,Clemson Connect,0%,0%,0%,0%,0%,55%,45%,0%,0%,"Whorton, Susan S"
CU,1000,020,Clemson Connect,0%,0%,0%,0%,0%,72%,24%,4%,0%,"Whorton, Susan S"
CU,1000,021,Clemson Connect,0%,0%,0%,0%,0%,61%,39%,0%,0%,"Whorton, Susan S"
CU,1010,001,University Success Skills,49%,17%,10%,5%,10%,0%,0%,10%,0%,"Neel, Catherine Maroska"
CU,1010,005,University Success Skills,85%,10%,0%,0%,0%,0%,0%,0%,5%,"Babb, Bryn Zimmermann"
CU,1110,003,Intro Supplemental Instruction,0%,0%,0%,0%,0%,100%,0%,0%,0%,"Anderson, Rachel K"
DANC,2300,001,Tap Dance II,92%,0%,8%,0%,0%,0%,0%,0%,0%,"Hosler, Cheryl L"
DANC,2400,001,Jazz Dance II,93%,0%,0%,0%,0%,0%,0%,7%,0%,"Hosler, Cheryl L"
DPA,3070,001,Method 3d Production,36%,18%,0%,0%,9%,0%,0%,27%,9%,"Florencio Da Costa, Rodney"
DPA,4000,001,Tech Foundations I,64%,27%,0%,0%,0%,0%,0%,9%,0%,"Li, Xiang"
DPA,4020,001,Visual Found of Digital Prod,33%,47%,0%,13%,7%,0%,0%,0%,0%,"Summey, Anthony K"
DPA,6820,843,Character Effects (CFX),67%,17%,17%,0%,0%,0%,0%,0%,0%,"Florencio Da Costa, Rodney"
DPA,6820,844,Technical Art and Direction,50%,25%,0%,0%,0%,0%,0%,0%,25%,"Patterson, Eric K"
DPA,8070,843,3D Modeling and Animation,75%,13%,0%,0%,0%,0%,0%,0%,13%,"Florencio Da Costa, Rodney"
DSA,8010,401,Statistical Methods I,59%,20%,11%,0%,2%,0%,0%,5%,2%,"Kunkel, Deborah Elizabeth"
DSA,8030,401,Intro to Statistical Computing,79%,3%,0%,0%,9%,0%,0%,3%,6%,"Breazel, Ellen Hepfer"
DSA,8070,401,Multivariate Analysis,85%,15%,0%,0%,0%,0%,0%,0%,0%,"Huang, Whitney K"
DSA,8590,001,Advanced Data Analytics,52%,5%,38%,0%,0%,0%,0%,5%,0%,"Ke, Zhihong"
DSA,8640,001,Programming for Data Science,68%,24%,0%,0%,3%,0%,0%,5%,0%,"Kim, Hongki"
DSA,8670,001,Business Analytics Appl & Proj,37%,32%,11%,0%,16%,0%,0%,5%,0%,"Tripp, John Frederick"
ECAS,1900,101,Global Chall: CU Eng Dev Com 1,84%,8%,4%,0%,0%,0%,0%,4%,0%,"Vaughn, David E"
ECAS,1990,301,CI - PEER/WISE Exp Seminar,73%,15%,4%,0%,4%,0%,0%,4%,0%,"Gilmore, Jordon Anthony Stowe"
ECAS,2900,101,Global Chall: CU Eng Dev Com 2,86%,7%,0%,0%,0%,0%,0%,7%,0%,"Vaughn, David E"
ECAS,3900,101,Global Chall: CU Eng Dev Com 3,94%,0%,0%,0%,0%,0%,0%,6%,0%,"Vaughn, David E"
ECAS,3990,402,CI Contaminants in Fluids,90%,0%,0%,10%,0%,0%,0%,0%,0%,"Carpenter, Jeremiah W"
ECE,2010,001,Logic and Computing Devices,21%,12%,20%,9%,29%,0%,0%,9%,0%,"Reid, William J"
ECE,2010,003,Logic and Computing Devices,45%,27%,18%,3%,5%,0%,0%,2%,0%,"Cai, Qing"
ECE,2020,001,Electric Circuits I,39%,20%,20%,15%,1%,0%,0%,5%,0%,"Harrell, William R"
ECE,2020,003,Electric Circuits I,45%,27%,17%,3%,5%,0%,0%,3%,0%,"Koley, Goutam"
ECE,2070,001,Basic Electrical Engineering,35%,26%,23%,9%,7%,0%,0%,0%,0%,"Martin, Anthony Q"
ECE,2070,002,Basic Electrical Engineering,27%,25%,33%,11%,3%,0%,0%,1%,0%,"Martin, Anthony Q"
ECE,2070,003,Basic Electrical Engineering,68%,25%,7%,0%,0%,0%,0%,0%,0%,"Raza, Tehseen Z"
ECE,2080,001,Basic Electrical Engr Lab,93%,3%,0%,0%,0%,0%,0%,3%,0%,"Raza, Tehseen Z"
ECE,2080,004,Basic Electrical Engr Lab,87%,10%,3%,0%,0%,0%,0%,0%,0%,"Raza, Tehseen Z"
ECE,2080,005,Basic Electrical Engr Lab,90%,3%,3%,0%,3%,0%,0%,0%,0%,"Raza, Tehseen Z"
ECE,2080,006,Basic Electrical Engr Lab,93%,3%,3%,0%,0%,0%,0%,0%,0%,"Raza, Tehseen Z"
ECE,2080,007,Basic Electrical Engr Lab,83%,17%,0%,0%,0%,0%,0%,0%,0%,"Raza, Tehseen Z"
ECE,2080,008,Basic Electrical Engr Lab,90%,3%,3%,0%,3%,0%,0%,0%,0%,"Raza, Tehseen Z"
ECE,2080,009,Basic Electrical Engr Lab,86%,0%,3%,7%,3%,0%,0%,0%,0%,"Raza, Tehseen Z"
ECE,2090,001,Logic & Computing Devices Lab,77%,14%,5%,0%,0%,0%,0%,5%,0%,"Cai, Qing"
ECE,2090,002,Logic & Computing Devices Lab,75%,13%,0%,4%,4%,0%,0%,4%,0%,"Cai, Qing"
ECE,2090,003,Logic & Computing Devices Lab,83%,9%,0%,0%,4%,0%,0%,4%,0%,"Cai, Qing"
ECE,2090,007,Logic & Computing Devices Lab,79%,8%,8%,0%,0%,0%,0%,4%,0%,"Cai, Qing"
ECE,2110,001,Electrical Engineering Lab I,85%,10%,0%,0%,5%,0%,0%,0%,0%,"Harrell, William R"
ECE,2110,002,Electrical Engineering Lab I,74%,16%,0%,0%,0%,0%,0%,11%,0%,"Harrell, William R"
ECE,2110,005,Electrical Engineering Lab I,82%,18%,0%,0%,0%,0%,0%,0%,0%,"Harrell, William R"
ECE,2110,006,Electrical Engineering Lab I,80%,5%,5%,0%,0%,0%,0%,10%,0%,"Harrell, William R"
ECE,2110,008,Electrical Engineering Lab I,78%,11%,11%,0%,0%,0%,0%,0%,0%,"Harrell, William R"
ECE,2120,001,Electrical Engineering Lab II,90%,0%,5%,0%,0%,0%,0%,5%,0%,"Kapadia, Apoorva Deepak"
ECE,2120,002,Electrical Engineering Lab II,90%,5%,0%,0%,0%,0%,0%,5%,0%,"Kapadia, Apoorva Deepak"
ECE,2220,001,Syst Prog Concept,39%,24%,12%,0%,12%,0%,0%,12%,0%,"Yu, Lu"
ECE,2230,001,Comp Sys Eng,31%,31%,15%,0%,2%,0%,0%,17%,4%,"Russell, Harlan B"
ECE,2620,001,Electric Circuits II,44%,33%,16%,0%,0%,0%,0%,7%,0%,"Zhao, Lianfeng"
ECE,2720,001,Comp Organization,14%,21%,30%,19%,12%,0%,0%,5%,0%,"Reid, William J"
ECE,2730,001,Computer Organization Lab,59%,21%,8%,0%,5%,0%,0%,8%,0%,"Kapadia, Apoorva Deepak"
ECE,2990,003,CI: Intro Python Programming,52%,26%,12%,2%,2%,0%,0%,5%,0%,"Yu, Lu"
ECE,3110,001,Electrical Engineering Lab III,74%,0%,5%,5%,0%,0%,0%,16%,0%,"Kapadia, Apoorva Deepak"
ECE,3110,004,Electrical Engineering Lab III,85%,5%,5%,0%,0%,0%,0%,5%,0%,"Kapadia, Apoorva Deepak"
ECE,3110,005,Electrical Engineering Lab III,67%,6%,17%,6%,0%,0%,0%,6%,0%,"Kapadia, Apoorva Deepak"
ECE,3110,006,Electrical Engineering Lab III,86%,0%,0%,0%,7%,0%,0%,7%,0%,"Kapadia, Apoorva Deepak"
ECE,3120,002,Electrical Engineering Lab IV,90%,5%,5%,0%,0%,0%,0%,0%,0%,"Kapadia, Apoorva Deepak"
ECE,3170,001,Rand Signal Analysis,37%,32%,19%,8%,3%,0%,0%,2%,0%,"Hubbard, Stephen J"
ECE,3200,001,Electronics I,40%,22%,12%,5%,17%,0%,0%,5%,0%,"Hubbard, Stephen J"
ECE,3200,003,Electronics I,74%,15%,4%,0%,0%,0%,0%,7%,0%,"Singh, Rajendra"
ECE,3210,001,Electronics II,53%,26%,21%,0%,0%,0%,0%,0%,0%,"Raza, Tehseen Z"
ECE,3220,002,Intro Operating Sys,60%,20%,7%,0%,7%,0%,0%,7%,0%,"Ge, Rong"
ECE,3270,001,Dig Comp Design,19%,26%,15%,7%,11%,0%,0%,22%,0%,"Smith, Melissa Crawley"
ECE,3300,001,Signals & Systems,30%,26%,32%,4%,4%,0%,0%,5%,0%,"Baum, Carl W"
ECE,3300,002,Signals & Systems (HON),67%,25%,8%,0%,0%,0%,0%,0%,0%,"Groff, Richard E"
ECE,3520,001,Programming Systems,90%,5%,0%,0%,0%,0%,0%,5%,0%,"Ligon, Walter B"
ECE,3600,001,Elect Power Engr,23%,13%,25%,9%,5%,0%,0%,25%,0%,"Brahma, Sukumar Makarand"
ECE,3710,001,Microcontr Interface,35%,35%,18%,8%,2%,0%,0%,2%,0%,"Reid, William J"
ECE,3720,001,Micro Int Lab,77%,8%,0%,0%,0%,0%,0%,15%,0%,"Kapadia, Apoorva Deepak"
ECE,3720,002,Micro Int Lab,85%,0%,15%,0%,0%,0%,0%,0%,0%,"Kapadia, Apoorva Deepak"
ECE,3720,003,Micro Int Lab,75%,8%,17%,0%,0%,0%,0%,0%,0%,"Kapadia, Apoorva Deepak"
ECE,3720,004,Micro Int Lab,86%,0%,7%,0%,0%,0%,0%,7%,0%,"Kapadia, Apoorva Deepak"
ECE,3720,006,Micro Int Lab,50%,25%,8%,0%,0%,0%,0%,17%,0%,"Kapadia, Apoorva Deepak"
ECE,3720,008,Micro Int Lab,85%,15%,0%,0%,0%,0%,0%,0%,0%,"Kapadia, Apoorva Deepak"
ECE,3800,001,Electromagnetics,66%,25%,4%,0%,0%,0%,0%,5%,0%,"Dong, Liang"
ECE,3810,001,Field Waves & Ckts,20%,33%,28%,10%,3%,0%,0%,8%,0%,"Wang, Pingshan"
ECE,4040,001,Semiconductor Devices,60%,20%,10%,10%,0%,0%,0%,0%,0%,"Ryckman, Judson Douglas"
ECE,4090,001,Intr to Linear Control Systems,36%,48%,11%,3%,1%,0%,0%,0%,0%,"Kapadia, Apoorva Deepak"
ECE,4270,001,Communication Systems,37%,30%,24%,3%,1%,0%,0%,4%,0%,"Afghah, Fatemeh"
ECE,4420,001,Knowledge Engineering,74%,16%,6%,3%,0%,0%,0%,0%,0%,"Wu, Yongkai"
ECE,4590,001,Int Circ Design,40%,33%,7%,0%,0%,0%,0%,20%,0%,"Lao, Yingjie"
ECE,4670,001,Intro to Dig Sig Pro,71%,14%,7%,0%,0%,0%,0%,7%,0%,"Wang, Yongqiang"
ECE,4710,001,Electrific of Transportation,93%,8%,0%,0%,0%,0%,0%,0%,0%,"Singh, Rajendra"
ECE,4950,001,Int Sys Design I,91%,9%,0%,0%,0%,0%,0%,0%,0%,"Kapadia, Apoorva Deepak"
ECE,4960,001,Int Sys Design II,80%,20%,0%,0%,0%,0%,0%,0%,0%,"Raza, Hassan"
ECE,4990,001,CI: Robotic Sys Research,83%,0%,0%,0%,0%,0%,0%,17%,0%,"Reid, William J"
ECE,4990,025,E.V. Battery System Design,92%,0%,0%,0%,0%,0%,0%,8%,0%,"Zhang, Jiangfeng"
ECE,6420,001,Knowledge Engineering,92%,0%,0%,0%,0%,0%,0%,8%,0%,"Wu, Yongkai"
ECE,6590,001,Int Circ Design,78%,11%,0%,0%,0%,0%,0%,11%,0%,"Lao, Yingjie"
ECE,6930,001,FPGA/SoC Design w/Verilog_HLS,77%,23%,0%,0%,0%,0%,0%,0%,0%,"Wei, Tao"
ECE,8010,001,Analysis of Lin Sys,64%,27%,9%,0%,0%,0%,0%,0%,0%,"Groff, Richard E"
ECE,8040,001,Networked Dynamical Systems,77%,23%,0%,0%,0%,0%,0%,0%,0%,"Wang, Yongqiang"
